,channel,allocated_revenue,cost
720,Email,0.0,3.9527675892979963
721,Direct,353.9296422800462,4.743622341279265
722,Display Ads,0.0,2.035554967882018
723,Email,0.0,4.167859967858412
724,Email,147.40864786375573,3.8708134468373476
725,Display Ads,0.0,2.5045892400419607
726,Display Ads,0.0,1.7130992332881632
727,Organic,0.0,2.925423328431409
728,Display Ads,422.6061622526126,4.145187540344217
729,Email,0.0,4.536280437662925
730,Social Media,0.0,1.9002333820586883
731,Display Ads,184.51517956589535,3.7250225207474994
732,Organic,0.0,4.672445355042246
733,Direct,0.0,2.601575417534609
734,Search,0.0,4.2027712036669245
735,Email,0.0,3.1348826454083225
736,Email,389.85592594923645,4.1586738511220105
737,Search,0.0,1.9465469625341063
738,Direct,0.0,3.4704775262158214
739,Social Media,1.0,4.357483454151561
740,Search,0.0,1.6786443250268754
741,Social Media,366.0627009382273,3.6910932589164296
742,Display Ads,0.0,2.7358265027597333
743,Direct,0.0,2.8809215479948604
744,Direct,0.0,3.571130756743765
745,Email,0.0,4.033698902830167
746,Social Media,82.15907842911116,2.5523856948040784
747,Email,0.0,2.002033743543339
748,Social Media,0.0,3.412755293618075
749,Social Media,0.0,1.8298368059195136
750,Direct,253.5112759292449,1.9384890680251283
751,Direct,0.0,1.7087752499361524
752,Organic,0.0,1.5639173479604564
753,Email,204.91925681742924,4.252471167875919
754,Display Ads,0.0,3.1195452559207553
755,Social Media,0.0,2.783861081617623
756,Display Ads,0.0,1.7406601816648104
757,Display Ads,0.0,1.2553041388388544
758,Direct,411.66611660331483,3.1031172272731427
759,Email,0.0,1.1099715585270986
760,Direct,0.0,2.2875653701358556
761,Email,0.0,4.373761774658961
762,Email,0.0,1.6218091686258291
763,Organic,0.0,2.3353682573735433
764,Email,0.0,4.505217691836632
765,Email,1.0,2.525473857946858
766,Social Media,0.0,4.4952791051202095
767,Social Media,0.0,1.8767373826093268
768,Organic,334.6491479439152,1.534233063453934
769,Search,0.0,1.4394390282109337
770,Email,0.0,1.1342367265890045
771,Email,0.0,4.380429196021648
772,Social Media,98.24433621790213,2.866643526880694
773,Social Media,0.0,1.1592227328883493
774,Direct,0.0,3.5258942685310006
775,Display Ads,0.0,2.1668955487214436
776,Organic,0.0,1.2919349584550779
777,Search,0.0,3.3251719020225936
778,Social Media,0.0,4.916899889026443
779,Display Ads,191.38872959441298,1.4294158985843985
780,Search,0.0,4.704582989082343
781,Direct,0.0,2.1880809152432654
782,Direct,0.0,4.277338496122475
783,Email,0.0,4.026416620416219
784,Email,0.0,4.752290386821645
785,Email,0.0,3.4530930773061383
786,Display Ads,444.7890862930344,2.223210329797915
787,Display Ads,0.0,3.001692974530135
788,Social Media,0.0,1.177376850249357
789,Organic,0.0,3.071365554427463
790,Direct,0.0,1.9160057028121376
791,Search,0.0,2.0558669469423703
792,Social Media,1.0,4.402831166913993
793,Display Ads,0.0,4.148404530143495
794,Organic,0.0,1.3190537018042843
795,Organic,0.0,2.402874037817004
796,Display Ads,0.0,4.898947776406462
797,Search,0.0,1.8910965610728687
798,Display Ads,0.0,3.0816350587303947
799,Organic,308.2612856684542,1.611223237273133
800,Email,0.0,1.7587854594005132
801,Search,0.0,3.5382820341369445
802,Organic,0.0,2.0614046867015636
803,Organic,0.0,1.8939950174185771
804,Direct,472.0750249944067,4.94384673760567
805,Social Media,0.0,2.4849105910297222
806,Organic,0.0,3.695002585035435
807,Social Media,0.0,3.6275729386187385
808,Search,0.0,2.659322687555816
809,Direct,0.0,3.819296661562865
810,Direct,290.05573724601516,3.260071075624442
811,Email,0.0,4.247769005207221
812,Social Media,0.0,2.8320584972637834
813,Direct,0.0,1.095224173033372
814,Social Media,0.0,4.525012727778239
815,Display Ads,0.0,1.5479873144758698
816,Display Ads,0.0,4.431035831228446
817,Organic,421.6474894939422,3.757355288800331
818,Direct,0.0,4.111248573775669
819,Organic,455.26401161719855,4.50571709936974
820,Social Media,0.0,4.160438049068378
821,Search,0.0,2.851322628795231
822,Display Ads,0.0,4.118537424533916
823,Direct,0.0,4.042008017668959
824,Direct,71.86776610278163,3.8780066201910635
825,Display Ads,0.0,4.215042779521919
826,Display Ads,0.0,4.345564241145222
827,Social Media,0.0,4.941824284018713
828,Social Media,0.0,1.6727631377130185
829,Email,0.0,1.6842403701334066
830,Search,0.0,3.4082146917081806
831,Email,85.23644388028714,4.825036792109525
832,Search,0.0,4.76764217940592
833,Display Ads,0.0,2.984119577014177
834,Direct,0.0,2.443227304983005
835,Direct,0.0,3.094777328978753
836,Search,371.17951517789714,2.6615737198751934
837,Direct,0.0,2.0141991037276368
838,Social Media,337.4828198076546,3.212151375958405
839,Direct,0.0,2.994179513325173
840,Email,113.33873090065038,2.245770097329196
841,Organic,0.0,1.7525933941862224
842,Direct,0.0,2.349658834745737
843,Organic,0.0,1.453593309379635
844,Organic,0.0,1.422330851617712
845,Search,79.7287487755795,4.012810260561983
846,Search,0.0,1.0052794759373187
847,Organic,0.0,1.845889125223517
848,Social Media,0.0,4.5620099493916495
849,Display Ads,132.06294081679,3.1495353697574724
850,Social Media,0.0,2.692453723983145
851,Social Media,192.6433532994125,4.553405508190167
852,Email,0.0,2.3861642790540976
853,Search,0.0,4.40735790745121
854,Organic,0.0,2.3293487208812893
855,Direct,0.0,3.04323686284615
856,Social Media,390.99605874590094,4.063832685222069
857,Direct,0.0,3.158302518248245
858,Display Ads,0.0,1.6894476635414999
859,Search,0.0,4.462550349126041
860,Social Media,0.0,1.4399169430616685
861,Search,331.62652782700405,1.765172696808429
862,Email,0.0,2.8732037903998333
863,Email,0.0,2.9924820657034497
864,Direct,0.0,2.4489858082153977
865,Organic,0.0,2.0947820638653956
866,Social Media,0.0,3.8426689837713406
867,Organic,462.7572260751567,4.431203749130363
868,Organic,0.0,3.1577060583049454
869,Social Media,0.0,2.0570395113986226
870,Search,0.0,2.623518675348896
871,Email,0.0,4.8790398850354055
872,Direct,404.72772154683736,2.60683813365336
873,Email,0.0,3.5928757438957017
874,Direct,0.0,4.387025067980158
875,Search,0.0,1.8741938460822518
876,Organic,0.0,4.958192477179509
877,Email,270.5813493912645,1.857201397538938
878,Display Ads,0.0,2.8942153341889525
879,Direct,0.0,3.576602836135888
880,Email,0.0,4.703966135679421
881,Search,0.0,3.829176822966142
882,Search,351.56166611789996,3.0570859817702045
883,Search,0.0,2.363053957395549
884,Email,403.42006576590717,1.3460370757589901
885,Social Media,0.0,2.1602028491831007
886,Display Ads,0.0,3.8319220055323506
887,Organic,0.0,4.160221222950204
888,Organic,0.0,2.0745262064765715
889,Search,0.0,4.72090121078041
890,Email,0.0,2.0540458025956196
891,Display Ads,447.18537623467984,3.278642795887698
892,Display Ads,0.0,4.215836464363783
893,Display Ads,0.0,1.1769770760712333
894,Social Media,0.0,1.5220855976901189
895,Organic,0.0,4.949378000604461
896,Email,0.0,4.989464726198815
897,Social Media,0.0,2.8207333893370468
898,Display Ads,468.0287024012447,2.856782489686524
899,Organic,0.0,2.1575124034877113
900,Display Ads,0.0,3.728917070306336
901,Display Ads,382.41695536228593,4.347613781266619
902,Email,0.0,1.468165930753774
903,Direct,0.0,3.2071602543179827
904,Search,0.0,2.793664831876221
905,Search,0.0,2.815760232523126
906,Organic,345.11457630296735,4.606342504839452
907,Organic,0.0,4.567472817525304
908,Search,0.0,2.292354989178209
909,Organic,0.0,1.1655367827988852
910,Display Ads,0.0,3.122024400358172
911,Organic,0.0,2.639522736011337
912,Email,0.0,1.555039861542054
913,Organic,87.33575083959998,4.559989930324528
914,Organic,0.0,2.6954315766770867
915,Organic,0.0,4.9320606250010375
916,Social Media,416.47724131615917,4.75115052183516
917,Display Ads,0.0,3.980320684648872
918,Display Ads,0.0,1.0013206370379057
919,Social Media,0.0,1.8584079808612217
920,Search,117.51782591591923,1.8677327207296779
921,Search,0.0,4.528341915486274
922,Organic,0.0,3.568535181176463
923,Display Ads,66.7287362766672,1.5324061543944563
924,Social Media,0.0,1.6317659424147255
925,Search,1.0,4.218234857874521
926,Organic,0.0,2.299546425924875
927,Direct,0.0,1.5751406920647688
928,Display Ads,0.0,4.29049971071424
929,Direct,378.0167218603733,3.943977469594812
930,Search,0.0,2.3025791077995708
931,Social Media,0.0,3.010597338489129
932,Search,234.0201789114699,4.7804701155493445
933,Organic,0.0,1.1006165192924526
934,Display Ads,0.0,1.9512825891059675
935,Social Media,51.11618323349145,2.3073867885228627
936,Search,0.0,2.790001090094618
937,Search,0.0,4.279919232329748
938,Display Ads,1.0,2.9231256717964533
939,Direct,0.0,1.7108178447872562
940,Display Ads,237.4863130989765,3.501588772667253
941,Organic,0.0,4.9294415012935
942,Display Ads,0.0,3.4316802338595194
943,Display Ads,0.0,3.565467276901209
944,Social Media,0.0,3.890216386464625
945,Direct,0.0,1.8593840465450153
946,Search,314.69217013337567,3.809258073542999
947,Email,0.0,4.252263797022675
948,Email,80.26001297730643,1.0124973985894865
949,Organic,0.0,4.225666696075164
950,Direct,0.0,3.9797049007819347
951,Organic,0.0,4.890358147006229
952,Organic,0.0,1.249002359765817
953,Direct,0.0,4.2142704056012406
954,Social Media,0.0,3.719372265329808
955,Email,190.20041472706365,1.0988575175539332
956,Organic,0.0,3.5337281251278405
957,Organic,0.0,4.539027641049831
958,Email,0.0,2.1614436512327813
959,Social Media,0.0,4.327653250283842
960,Email,0.0,1.471948833297581
961,Display Ads,1.0,4.18180383271035
962,Social Media,0.0,1.6552546543772615
963,Display Ads,474.9262999755071,2.390135450641395
964,Search,0.0,3.0930321926219255
965,Social Media,0.0,4.2618889489247005
966,Direct,95.07149767651086,3.4764656694073603
967,Direct,0.0,4.177764803685575
968,Direct,0.0,4.841919006243909
969,Display Ads,0.0,4.8490563121406876
970,Email,0.0,4.7346301816330865
971,Social Media,0.0,2.3360028753063755
972,Social Media,0.0,4.398444746044319
973,Social Media,342.05066532326254,4.8876565205027385
974,Display Ads,0.0,2.7097426782051883
975,Email,0.0,1.7521950125876344
976,Organic,0.0,2.702137190884798
977,Organic,0.0,4.329947098478581
978,Social Media,355.65364412187125,2.3406125704892826
979,Direct,0.0,1.792308480234527
980,Email,0.0,2.5298311338172463
981,Direct,457.13423073936553,1.058467537270456
982,Display Ads,0.0,4.081646546845093
983,Direct,92.34537251777425,4.134694372078416
984,Organic,0.0,2.5183745752897595
985,Display Ads,0.0,4.921795594545571
986,Email,0.0,1.2631068136445784
987,Display Ads,0.0,1.2588167873594047
988,Direct,0.0,2.640657260167213
989,Search,0.0,1.6504016336147944
990,Organic,1.0,3.4651742247411863
991,Search,0.0,4.471329986937986
992,Display Ads,0.0,3.1045710387565855
993,Email,0.0,4.718611511162225
994,Organic,346.6388947963976,1.1640187547791299
995,Direct,0.0,3.8183145110927974
996,Social Media,0.0,3.1734795489759393
997,Search,0.0,1.1626880734804597
998,Display Ads,0.0,4.618910429691784
999,Organic,239.64865101093093,2.8087524180503456
1000,Social Media,0.0,4.428959662397309
1001,Display Ads,0.0,1.5959310336399697
1002,Direct,0.0,1.574705745419081
1003,Email,0.0,1.0473313435190885
1004,Email,477.11525333662627,3.435468378516932
1005,Search,0.0,1.7467771898456483
1006,Organic,0.0,3.056941931412212
1007,Direct,0.0,1.704131204320003
1008,Search,0.0,1.3007713908070255
1009,Social Media,0.0,2.372095091125561
1010,Search,0.0,3.2773877779722085
1011,Display Ads,85.31502672837276,3.212147413834246
1012,Display Ads,0.0,1.492985344718047
1013,Social Media,0.0,3.316511667022041
1014,Direct,0.0,3.685564019299953
1015,Direct,0.0,4.254446061384467
1016,Email,443.0935976954921,2.6769477659894405
1017,Direct,0.0,4.686163772787095
1018,Display Ads,0.0,2.271904197786486
1019,Search,0.0,4.075652840365047
1020,Search,0.0,4.7651598015771075
1021,Social Media,0.0,4.695337745693457
1022,Organic,0.0,4.5755598957878565
1023,Search,372.5173787615805,3.1563560208271753
1024,Direct,0.0,2.6049199984467672
1025,Search,0.0,1.1434495938186342
1026,Direct,0.0,3.15636058008899
1027,Organic,385.59666720775977,4.292839768722543
1028,Search,0.0,1.8376583583811414
1029,Social Media,336.4590744495816,3.8947174723712306
1030,Email,0.0,1.9506312461085522
1031,Organic,0.0,4.497088106366066
1032,Search,0.0,4.583636554925963
1033,Social Media,0.0,3.9070242295929436
1034,Organic,0.0,2.494471089241232
1035,Search,125.65337476498716,3.6731575445507967
1036,Social Media,0.0,1.667816022817782
1037,Email,0.0,1.3971733851872146
1038,Direct,0.0,3.6853361244120224
1039,Email,0.0,1.6886705818578038
1040,Display Ads,421.5095558711135,3.207896781087119
1041,Organic,0.0,4.314599639850403
1042,Search,0.0,2.8027531544207545
1043,Organic,0.0,1.2369938095989101
1044,Display Ads,182.0084636914243,1.6139880073028205
1045,Email,0.0,1.5411985500513397
1046,Search,0.0,4.72522258254755
1047,Social Media,0.0,3.5953035060024563
1048,Search,0.0,4.845883538098997
1049,Organic,1.0,2.799838305474438
1050,Direct,0.0,3.654853010080776
1051,Direct,0.0,1.740563540168142
1052,Email,111.991614871704,3.3779073642337587
1053,Email,0.0,3.630895621444531
1054,Organic,0.0,1.0185926757011226
1055,Email,0.0,2.8227346660052657
1056,Search,1.0,2.3251933618426923
1057,Social Media,0.0,2.54945934787832
1058,Organic,0.0,1.6844453333497187
1059,Email,0.0,3.999070233336987
1060,Organic,260.2352173130347,3.8866341979366297
1061,Display Ads,0.0,1.452636026358705
1062,Display Ads,0.0,1.5668608329902898
1063,Email,0.0,3.2020165630808712
1064,Display Ads,0.0,4.411114706526245
1065,Email,0.0,2.32340721949058
1066,Email,320.0826872936493,3.50356086215531
1067,Organic,0.0,4.374552051383178
1068,Direct,0.0,4.810407446972647
1069,Display Ads,0.0,4.319470888578783
1070,Organic,82.96428302527428,4.478467993799477
1071,Display Ads,0.0,4.92903763148281
1072,Search,0.0,1.229553898428363
1073,Email,0.0,2.5395178435372605
1074,Search,482.25693125112605,1.1865658037032443
1075,Organic,0.0,4.0215523092221
1076,Social Media,0.0,3.2215687159131834
1077,Organic,0.0,2.1857860451599502
1078,Display Ads,1.0,1.818614118585308
1079,Display Ads,0.0,4.040188823843909
1080,Direct,123.62969552869129,1.666932991221373
1081,Social Media,0.0,2.870632496752164
1082,Email,0.0,4.748758195503418
1083,Search,0.0,4.411224444363608
1084,Display Ads,0.0,1.8616876144291257
1085,Organic,1.0,3.8476490236158885
1086,Direct,0.0,2.0761341951036436
1087,Display Ads,0.0,2.1860868815645844
1088,Direct,328.43890593074724,2.623015588705684
1089,Email,0.0,4.3985082197777
1090,Email,0.0,2.652226492854013
1091,Email,0.0,3.3924715141421427
1092,Social Media,0.0,2.3279335781731536
1093,Direct,0.0,2.927563544229938
1094,Email,372.3440302178135,2.2519567299755043
1095,Social Media,0.0,3.3818219308313813
1096,Organic,0.0,1.8799083226160782
1097,Display Ads,0.0,4.891739250014809
1098,Social Media,0.0,4.921846540439322
1099,Search,191.00250472842723,3.0306399858049238
1100,Social Media,0.0,4.580588635886912
1101,Email,0.0,3.4412311261603836
1102,Organic,143.051411183149,1.3156130903383287
1103,Organic,0.0,1.3663681365778748
1104,Search,364.3648196461129,3.073419162376732
1105,Display Ads,0.0,4.839741015150915
1106,Search,0.0,4.9487881921106425
1107,Direct,113.49773086653914,3.7735881050901385
1108,Display Ads,0.0,3.18402700613435
1109,Organic,0.0,4.928959023414029
1110,Search,0.0,1.4133623258167143
1111,Direct,222.92509328934156,1.8318093619912426
1112,Search,0.0,2.1603897870458924
1113,Email,0.0,3.1490090880133548
1114,Search,0.0,1.6166466254158318
1115,Email,114.9847754118444,1.6326795616377043
1116,Direct,0.0,3.343528849411167
1117,Display Ads,1.0,4.72132573278582
1118,Direct,0.0,2.9936301708528195
1119,Email,211.85305315646565,3.9234070927418663
1120,Email,0.0,3.1188997872346698
1121,Email,0.0,3.3030475348649246
1122,Display Ads,0.0,1.1726700571248925
1123,Social Media,0.0,4.573426298638603
1124,Email,233.63434108858877,4.508813376376019
1125,Display Ads,0.0,3.7653853653101486
1126,Direct,0.0,4.883679154107519
1127,Display Ads,0.0,1.530344385619835
1128,Search,0.0,2.226789081547993
1129,Direct,411.17980411985235,3.0132104171889518
1130,Search,0.0,4.99793081609541
1131,Direct,0.0,4.397335018458309
1132,Email,0.0,4.563172206761295
1133,Social Media,1.0,4.3142056338601655
1134,Email,0.0,4.731824168568314
1135,Organic,0.0,3.807493417817245
1136,Direct,0.0,2.323904277749885
1137,Display Ads,220.47214149848938,2.26317086534329
1138,Display Ads,0.0,3.6779240195601117
1139,Search,0.0,4.43666744930503
1140,Display Ads,0.0,1.5752790781436352
1141,Search,216.098855304159,3.5291150693740967
1142,Organic,0.0,3.0417087845088773
1143,Organic,0.0,3.8024488945532657
1144,Direct,0.0,3.5120712239962146
1145,Social Media,0.0,2.4162634471743347
1146,Social Media,0.0,2.6189012457797425
1147,Email,199.89867011225402,2.1270103133669624
1148,Direct,0.0,4.493365230418399
1149,Social Media,0.0,1.5828210099568154
1150,Display Ads,0.0,4.317009966081832
1151,Organic,0.0,1.9315929391969315
1152,Direct,0.0,1.457302982404809
1153,Display Ads,475.4557315281437,2.447911797409141
1154,Direct,0.0,2.73237801808136
1155,Direct,0.0,1.772628413078619
1156,Search,0.0,2.6545136724394163
1157,Email,0.0,2.866553455812344
1158,Organic,343.3436241502059,3.411585357785628
1159,Search,0.0,2.953877928999741
1160,Direct,379.57835851782124,4.919563884261374
1161,Direct,0.0,2.6079845495142258
1162,Direct,0.0,1.629501770293924
1163,Email,1.0,1.760746107640771
1164,Social Media,0.0,4.866614685310969
1165,Search,442.58843106072504,3.0201150855479972
1166,Search,0.0,2.339501104531801
1167,Search,0.0,1.1469875064942165
1168,Social Media,0.0,3.919380354847609
1169,Organic,0.0,4.511802722336032
1170,Direct,0.0,3.739293968268251
1171,Direct,286.64187485350647,4.4679759350326265
1172,Search,0.0,3.9638236602494814
1173,Display Ads,0.0,1.0618430988184402
1174,Search,489.28351654360273,2.3433994723600184
1175,Search,0.0,1.8881436254818413
1176,Organic,0.0,1.58993589894907
1177,Email,0.0,4.442380898863805
1178,Social Media,0.0,3.6113135928880076
1179,Direct,208.8775390811972,1.4084947920808535
